Runs,Ave,100,Start Date,Name,Country
2207,34.48,3,04/08/99,Rahul Dravid,India
2223,34.2,3,04/09/99,Rahul Dravid,India
2286,34.63,3,04/11/99,Rahul Dravid,India
2367,35.32,3,04/13/99,Rahul Dravid,India
2367,34.8,3,04/16/99,Rahul Dravid,India
2421,35.08,3,05/15/99,Rahul Dravid,India
2434,34.77,3,05/19/99,Rahul Dravid,India
2538,36.25,4,05/23/99,Rahul Dravid,India
2683,37.78,5,05/26/99,Rahul Dravid,India
2736,38,5,05/29/99,Rahul Dravid,India
2738,37.5,5,06/04/99,Rahul Dravid,India
2799,37.82,5,06/08/99,Rahul Dravid,India
2828,37.7,5,06/12/99,Rahul Dravid,India
2833,37.27,5,08/23/99,Rahul Dravid,India
2855,37.07,5,08/25/99,Rahul Dravid,India
2855,36.6,5,08/28/99,Rahul Dravid,India
2868,36.3,5,08/29/99,Rahul Dravid,India
2880,36,5,09/04/99,Rahul Dravid,India
2919,36.03,5,09/05/99,Rahul Dravid,India
2948,35.95,5,09/07/99,Rahul Dravid,India
3051,37.2,6,09/08/99,Rahul Dravid,India
3056,36.81,6,09/11/99,Rahul Dravid,India
3072,36.57,6,09/12/99,Rahul Dravid,India
3149,37.04,6,09/14/99,Rahul Dravid,India
3158,37.15,6,09/26/99,Rahul Dravid,India
3188,37.06,6,09/29/99,Rahul Dravid,India
3200,36.78,6,10/01/99,Rahul Dravid,India
3230,36.7,6,10/03/99,Rahul Dravid,India
3269,36.73,6,11/05/99,Rahul Dravid,India
3422,38.02,7,11/08/99,Rahul Dravid,India
3436,37.75,7,11/11/99,Rahul Dravid,India
3441,37.4,7,11/14/99,Rahul Dravid,India
3470,37.71,7,11/17/99,Rahul Dravid,India
3478,37.39,7,01/10/00,Rahul Dravid,India
3538,37.63,7,01/12/00,Rahul Dravid,India
3560,37.47,7,01/14/00,Rahul Dravid,India
3575,37.23,7,01/21/00,Rahul Dravid,India
3607,37.18,7,01/25/00,Rahul Dravid,India
3670,37.44,7,01/26/00,Rahul Dravid,India
3673,37.1,7,01/28/00,Rahul Dravid,India
3738,37.38,7,01/30/00,Rahul Dravid,India
3755,37.17,7,03/09/00,Rahul Dravid,India
3791,37.16,7,03/12/00,Rahul Dravid,India
3864,37.51,7,03/15/00,Rahul Dravid,India
3867,37.18,7,03/17/00,Rahul Dravid,India
3946,37.58,7,03/19/00,Rahul Dravid,India
3954,37.3,7,03/22/00,Rahul Dravid,India
3980,37.19,7,03/23/00,Rahul Dravid,India
4009,37.12,7,03/26/00,Rahul Dravid,India
4035,37.01,7,03/27/00,Rahul Dravid,India
4035,37.01,7,05/30/00,Rahul Dravid,India
4059,36.9,7,06/01/00,Rahul Dravid,India
4085,36.8,7,06/03/00,Rahul Dravid,India
4153,37.41,7,10/03/00,Rahul Dravid,India
4162,37.16,7,10/07/00,Rahul Dravid,India
4220,37.34,7,10/13/00,Rahul Dravid,India
4242,37.21,7,10/15/00,Rahul Dravid,India
4258,37.02,7,10/20/00,Rahul Dravid,India
4343,37.43,7,10/22/00,Rahul Dravid,India
4352,37.19,7,12/02/00,Rahul Dravid,India
4414,37.4,7,12/05/00,Rahul Dravid,India
4444,37.34,7,12/08/00,Rahul Dravid,India
4444,37.34,7,12/11/00,Rahul Dravid,India
4450,37.08,7,12/14/00,Rahul Dravid,India
4530,37.43,7,03/25/01,Rahul Dravid,India
4543,37.23,7,03/28/01,Rahul Dravid,India
4558,37.05,7,03/31/01,Rahul Dravid,India
4565,36.81,7,04/03/01,Rahul Dravid,India
4596,36.76,7,04/06/01,Rahul Dravid,India
4596,36.76,7,06/24/01,Rahul Dravid,India
4668,37.34,7,06/27/01,Rahul Dravid,India
4672,37.07,7,06/30/01,Rahul Dravid,India
4687,36.9,7,07/04/01,Rahul Dravid,India
4717,36.85,7,07/07/01,Rahul Dravid,India
4732,36.68,7,07/20/01,Rahul Dravid,India
4781,37.06,7,07/22/01,Rahul Dravid,India
4808,36.98,7,07/26/01,Rahul Dravid,India
4851,37.03,7,07/28/01,Rahul Dravid,India
4898,37.1,7,08/01/01,Rahul Dravid,India
4955,37.53,7,08/02/01,Rahul Dravid,India
4976,37.41,7,08/05/01,Rahul Dravid,India
4977,37.14,7,10/05/01,Rahul Dravid,India
5031,37.26,7,10/10/01,Rahul Dravid,India
5031,37.26,7,10/12/01,Rahul Dravid,India
5042,37.07,7,10/17/01,Rahul Dravid,India
5113,37.59,7,10/19/01,Rahul Dravid,India
5113,37.59,7,10/24/01,Rahul Dravid,India
5190,37.88,7,10/26/01,Rahul Dravid,India
5213,37.77,7,03/07/02,Rahul Dravid,India
5279,38.25,7,03/10/02,Rahul Dravid,India
5285,38.02,7,03/13/02,Rahul Dravid,India
5317,37.97,7,03/16/02,Rahul Dravid,India
5343,37.89,7,03/19/02,Rahul Dravid,India
5352,37.95,7,05/29/02,Rahul Dravid,India
5380,37.88,7,06/01/02,Rahul Dravid,India
5400,37.76,7,06/02/02,Rahul Dravid,India
5473,38.27,7,06/29/02,Rahul Dravid,India
5481,38.06,7,06/30/02,Rahul Dravid,India
5563,38.36,7,07/04/02,Rahul Dravid,India
5627,38.54,7,07/06/02,Rahul Dravid,India
5640,38.36,7,07/11/02,Rahul Dravid,India
5645,38.14,7,07/13/02,Rahul Dravid,India
5716,38.36,7,09/14/02,Rahul Dravid,India
5716,38.36,7,09/22/02,Rahul Dravid,India
5765,38.43,7,09/25/02,Rahul Dravid,India
5765,38.43,7,09/29/02,Rahul Dravid,India
5765,38.43,7,09/30/02,Rahul Dravid,India
5811,38.74,7,11/06/02,Rahul Dravid,India
5862,38.82,7,11/09/02,Rahul Dravid,India
5862,38.82,7,11/12/02,Rahul Dravid,India
5971,39.54,8,11/15/02,Rahul Dravid,India
6004,39.5,8,11/18/02,Rahul Dravid,India
6062,39.62,8,11/21/02,Rahul Dravid,India
6065,39.38,8,11/24/02,Rahul Dravid,India
6085,39.25,8,12/26/02,Rahul Dravid,India
6103,39.12,8,12/29/02,Rahul Dravid,India
6123,39,8,01/01/03,Rahul Dravid,India
6141,38.86,8,01/04/03,Rahul Dravid,India
6148,38.66,8,01/08/03,Rahul Dravid,India
6169,38.55,8,01/11/03,Rahul Dravid,India
6181,38.39,8,01/14/03,Rahul Dravid,India
6198,38.25,8,02/12/03,Rahul Dravid,India
6199,38.03,8,02/15/03,Rahul Dravid,India
6242,38.29,8,02/19/03,Rahul Dravid,India
6242,38.29,8,02/23/03,Rahul Dravid,India
6304,38.43,8,02/26/03,Rahul Dravid,India
6348,38.7,8,03/01/03,Rahul Dravid,India
6380,38.66,8,03/07/03,Rahul Dravid,India
6398,38.77,8,03/10/03,Rahul Dravid,India
6451,39.09,8,03/14/03,Rahul Dravid,India
6452,39.1,8,03/20/03,Rahul Dravid,India
6499,39.15,8,03/23/03,Rahul Dravid,India
6503,38.94,8,10/23/03,Rahul Dravid,India
6503,38.94,8,10/26/03,Rahul Dravid,India
6562,39.05,8,11/01/03,Rahul Dravid,India
6593,39.01,8,11/06/03,Rahul Dravid,India
6627,38.98,8,11/12/03,Rahul Dravid,India
6677,39.27,8,11/15/03,Rahul Dravid,India
6726,39.33,8,11/18/03,Rahul Dravid,India
6742,39.19,8,01/09/04,Rahul Dravid,India
6742,39.19,8,01/14/04,Rahul Dravid,India
6816,39.39,8,01/18/04,Rahul Dravid,India
6900,39.65,8,01/20/04,Rahul Dravid,India
6912,39.49,8,01/22/04,Rahul Dravid,India
6968,39.59,8,01/24/04,Rahul Dravid,India
6981,39.44,8,02/01/04,Rahul Dravid,India
6991,39.27,8,02/03/04,Rahul Dravid,India
7003,39.12,8,02/06/04,Rahul Dravid,India
7003,38.9,8,02/08/04,Rahul Dravid,India
7102,39.23,8,03/13/04,Rahul Dravid,India
7138,39.21,8,03/16/04,Rahul Dravid,India
7171,39.18,8,03/19/04,Rahul Dravid,India
7247,39.6,8,03/21/04,Rahul Dravid,India
7251,39.4,8,03/24/04,Rahul Dravid,India
7355,39.75,9,07/16/04,Rahul Dravid,India
7437,39.98,9,07/18/04,Rahul Dravid,India
7437,39.98,9,07/21/04,Rahul Dravid,India
7442,39.79,9,07/25/04,Rahul Dravid,India
7443,39.59,9,07/27/04,Rahul Dravid,India
7459,39.46,9,08/01/04,Rahul Dravid,India
7459,39.25,9,08/21/04,Rahul Dravid,India
7459,39.25,9,08/23/04,Rahul Dravid,India
7472,39.12,9,09/01/04,Rahul Dravid,India
7473,38.92,9,09/03/04,Rahul Dravid,India
7525,38.98,9,09/05/04,Rahul Dravid,India
7555,39.14,9,09/11/04,Rahul Dravid,India
7622,39.28,9,09/19/04,Rahul Dravid,India
7638,39.16,9,11/13/04,Rahul Dravid,India
7691,39.23,9,12/23/04,Rahul Dravid,India
7751,39.34,9,12/27/04,Rahul Dravid,India
7826,39.72,9,01/10/05,Rahul Dravid,India
7930,40.05,10,04/02/05,Rahul Dravid,India
7982,40.11,10,04/05/05,Rahul Dravid,India
8010,40.05,10,04/09/05,Rahul Dravid,India
8029,39.94,10,04/12/05,Rahul Dravid,India
8115,40.17,10,04/15/05,Rahul Dravid,India
8134,40.06,10,04/17/05,Rahul Dravid,India
8188,40.13,10,07/30/05,Rahul Dravid,India
8240,40.39,10,07/31/05,Rahul Dravid,India
8240,40.19,10,08/03/05,Rahul Dravid,India
8250,40.04,10,08/07/05,Rahul Dravid,India
8319,40.18,10,08/09/05,Rahul Dravid,India
8324,40.01,10,08/26/05,Rahul Dravid,India
8338,39.89,10,08/29/05,Rahul Dravid,India
8377,39.89,10,09/02/05,Rahul Dravid,India
8383,39.72,10,09/04/05,Rahul Dravid,India
8383,39.54,10,09/06/05,Rahul Dravid,India
8387,39.37,10,10/05/05,Rahul Dravid,India
8413,39.31,10,10/07/05,Rahul Dravid,India
8429,39.2,10,10/09/05,Rahul Dravid,India
8514,39.6,10,10/25/05,Rahul Dravid,India
8516,39.6,10,10/28/05,Rahul Dravid,India
8544,39.55,10,10/31/05,Rahul Dravid,India
8607,39.66,10,11/03/05,Rahul Dravid,India
8710,40.13,11,11/06/05,Rahul Dravid,India
8741,40.28,11,11/12/05,Rahul Dravid,India
8749,40.13,11,11/16/05,Rahul Dravid,India
8759,39.99,11,11/19/05,Rahul Dravid,India
8765,39.84,11,11/25/05,Rahul Dravid,India
8843,40.19,11,11/28/05,Rahul Dravid,India
8861,40.09,11,02/06/06,Rahul Dravid,India
8917,40.16,11,02/11/06,Rahul Dravid,India
8939,40.08,11,02/13/06,Rahul Dravid,India
8998,40.16,11,02/16/06,Rahul Dravid,India
9048,40.21,11,02/19/06,Rahul Dravid,India
9082,40.18,11,03/28/06,Rahul Dravid,India
9087,40.03,11,03/31/06,Rahul Dravid,India
9133,40.05,11,04/03/06,Rahul Dravid,India
9198,40.16,11,04/06/06,Rahul Dravid,India
9267,40.29,11,04/15/06,Rahul Dravid,India
9287,40.2,11,04/18/06,Rahul Dravid,India
9379,40.42,11,04/19/06,Rahul Dravid,India
9484,40.7,12,05/18/06,Rahul Dravid,India
9495,40.57,12,05/20/06,Rahul Dravid,India
9495,40.4,12,05/23/06,Rahul Dravid,India
9510,40.29,12,05/26/06,Rahul Dravid,India
9528,40.2,12,05/28/06,Rahul Dravid,India
9537,40.24,12,08/18/06,Rahul Dravid,India
9563,40.18,12,09/14/06,Rahul Dravid,India
9569,40.03,12,09/16/06,Rahul Dravid,India
9569,39.87,12,09/20/06,Rahul Dravid,India
9576,39.73,12,09/22/06,Rahul Dravid,India
9580,39.58,12,10/15/06,Rahul Dravid,India
9629,39.62,12,10/26/06,Rahul Dravid,India
9681,39.67,12,10/29/06,Rahul Dravid,India
9699,39.58,12,11/22/06,Rahul Dravid,India
9762,39.68,12,11/26/06,Rahul Dravid,India
9816,39.9,12,01/21/07,Rahul Dravid,India
9838,39.82,12,01/24/07,Rahul Dravid,India
9895,39.89,12,01/27/07,Rahul Dravid,India
9973,40.05,12,01/31/07,Rahul Dravid,India
9973,40.05,12,02/08/07,Rahul Dravid,India
9978,39.91,12,02/11/07,Rahul Dravid,India
10044,40.01,12,02/14/07,Rahul Dravid,India
10044,40.01,12,02/17/07,Rahul Dravid,India
10058,39.91,12,03/17/07,Rahul Dravid,India
10065,39.94,12,03/19/07,Rahul Dravid,India
10125,40.01,12,03/23/07,Rahul Dravid,India
10147,39.94,12,05/10/07,Rahul Dravid,India
10189,40.11,12,05/12/07,Rahul Dravid,India
10189,40.11,12,06/23/07,Rahul Dravid,India
10263,40.24,12,06/26/07,Rahul Dravid,India
10265,40.09,12,06/29/07,Rahul Dravid,India
10301,40.08,12,07/01/07,Rahul Dravid,India
10311,40.12,12,08/16/07,Rahul Dravid,India
10357,40.14,12,08/21/07,Rahul Dravid,India
10449,40.5,12,08/24/07,Rahul Dravid,India
10505,40.55,12,08/27/07,Rahul Dravid,India
10506,40.4,12,08/30/07,Rahul Dravid,India
10530,40.34,12,09/02/07,Rahul Dravid,India
10534,40.2,12,09/05/07,Rahul Dravid,India
10534,40.05,12,09/08/07,Rahul Dravid,India
10534,40.05,12,09/29/07,Rahul Dravid,India
10565,40.01,12,10/02/07,Rahul Dravid,India
10565,39.86,12,10/05/07,Rahul Dravid,India
10578,39.76,12,10/08/07,Rahul Dravid,India
10578,39.61,12,10/11/07,Rahul Dravid,India
10585,39.49,12,10/14/07,Rahul Dravid,India
10599,39.4,12,09/11/09,Rahul Dravid,India
10646,39.42,12,09/12/09,Rahul Dravid,India
10685,39.42,12,09/14/09,Rahul Dravid,India
10761,39.56,12,09/26/09,Rahul Dravid,India
10761,39.56,12,09/28/09,Rahul Dravid,India
10765,39.43,12,09/30/09,Rahul Dravid,India
10767,39.29,12,09/03/11,Rahul Dravid,India
10799,39.26,12,09/06/11,Rahul Dravid,India
10801,39.13,12,09/09/11,Rahul Dravid,India
10820,39.06,12,09/11/11,Rahul Dravid,India
10889,39.16,12,09/16/11,Rahul Dravid,India
11,11,0,11/09/90,Brian Lara,West Indies
34,17,0,05/27/91,Brian Lara,West Indies
39,13,0,10/17/91,Brian Lara,West Indies
84,21,0,10/19/91,Brian Lara,West Indies
84,16.8,0,10/21/91,Brian Lara,West Indies
138,23,0,11/20/91,Brian Lara,West Indies
156,22.28,0,11/22/91,Brian Lara,West Indies
201,25.12,0,11/24/91,Brian Lara,West Indies
215,23.88,0,12/06/91,Brian Lara,West Indies
226,22.6,0,12/12/91,Brian Lara,West Indies
255,23.18,0,12/14/91,Brian Lara,West Indies
274,22.83,0,12/18/91,Brian Lara,West Indies
296,22.76,0,01/09/92,Brian Lara,West Indies
300,21.42,0,01/11/92,Brian Lara,West Indies
369,24.6,0,01/12/92,Brian Lara,West Indies
380,23.75,0,01/16/92,Brian Lara,West Indies
468,29.25,0,02/23/92,Brian Lara,West Indies
468,27.52,0,02/27/92,Brian Lara,West Indies
540,30,0,02/29/92,Brian Lara,West Indies
549,28.89,0,03/05/92,Brian Lara,West Indies
601,30.05,0,03/08/92,Brian Lara,West Indies
642,30.57,0,03/10/92,Brian Lara,West Indies
643,29.22,0,03/13/92,Brian Lara,West Indies
713,31,0,03/18/92,Brian Lara,West Indies
763,31.79,0,04/07/92,Brian Lara,West Indies
849,35.37,0,04/11/92,Brian Lara,West Indies
884,35.36,0,04/12/92,Brian Lara,West Indies
943,36.26,0,12/04/92,Brian Lara,West Indies
972,36,0,12/06/92,Brian Lara,West Indies
976,34.85,0,12/08/92,Brian Lara,West Indies
991,34.17,0,12/12/92,Brian Lara,West Indies
1065,35.5,0,12/15/92,Brian Lara,West Indies
1068,34.45,0,12/17/92,Brian Lara,West Indies
1078,33.68,0,01/09/93,Brian Lara,West Indies
1088,32.96,0,01/10/93,Brian Lara,West Indies
1155,33.97,0,01/16/93,Brian Lara,West Indies
1215,34.71,0,01/18/93,Brian Lara,West Indies
1228,34.11,0,02/11/93,Brian Lara,West Indies
1228,33.18,0,02/13/93,Brian Lara,West Indies
1242,32.68,0,02/17/93,Brian Lara,West Indies
1370,35.12,1,02/19/93,Brian Lara,West Indies
1481,37.97,2,02/23/93,Brian Lara,West Indies
1507,38.64,2,02/25/93,Brian Lara,West Indies
1556,38.9,2,02/27/93,Brian Lara,West Indies
1670,40.73,3,03/23/93,Brian Lara,West Indies
1765,43.04,3,03/26/93,Brian Lara,West Indies
1770,42.14,3,03/27/93,Brian Lara,West Indies
1775,41.27,3,03/30/93,Brian Lara,West Indies
1790,40.68,3,04/03/93,Brian Lara,West Indies
1795,39.88,3,10/28/93,Brian Lara,West Indies
1809,39.32,3,10/29/93,Brian Lara,West Indies
1823,38.78,3,11/01/93,Brian Lara,West Indies
1865,38.85,3,11/03/93,Brian Lara,West Indies
2018,41.18,4,11/05/93,Brian Lara,West Indies
2085,41.7,4,11/09/93,Brian Lara,West Indies
2092,41.01,4,11/14/93,Brian Lara,West Indies
2115,40.67,4,11/16/93,Brian Lara,West Indies
2119,39.98,4,11/21/93,Brian Lara,West Indies
2201,40.75,4,11/25/93,Brian Lara,West Indies
2234,40.61,4,11/27/93,Brian Lara,West Indies
2323,41.48,4,12/01/93,Brian Lara,West Indies
2388,41.89,4,12/16/93,Brian Lara,West Indies
2417,41.67,4,12/18/93,Brian Lara,West Indies
2426,41.11,4,02/16/94,Brian Lara,West Indies
2434,40.56,4,02/26/94,Brian Lara,West Indies
2494,40.88,4,03/02/94,Brian Lara,West Indies
2513,40.53,4,03/05/94,Brian Lara,West Indies
2529,40.14,4,03/06/94,Brian Lara,West Indies
2539,39.67,4,10/17/94,Brian Lara,West Indies
2545,39.15,4,10/20/94,Brian Lara,West Indies
2619,39.68,4,10/23/94,Brian Lara,West Indies
2651,39.56,4,10/26/94,Brian Lara,West Indies
2720,40,4,11/01/94,Brian Lara,West Indies
2721,39.43,4,11/05/94,Brian Lara,West Indies
2760,39.42,4,11/07/94,Brian Lara,West Indies
2849,40.12,4,11/09/94,Brian Lara,West Indies
2896,40.22,4,11/11/94,Brian Lara,West Indies
2951,40.98,4,01/22/95,Brian Lara,West Indies
3023,41.41,4,01/25/95,Brian Lara,West Indies
3057,41.87,4,01/28/95,Brian Lara,West Indies
3112,42.05,4,03/08/95,Brian Lara,West Indies
3174,42.32,4,03/11/95,Brian Lara,West Indies
3313,43.59,5,03/12/95,Brian Lara,West Indies
3313,43.59,5,03/15/95,Brian Lara,West Indies
3383,43.93,5,05/24/95,Brian Lara,West Indies
3422,43.87,5,05/26/95,Brian Lara,West Indies
3433,43.45,5,05/28/95,Brian Lara,West Indies
3452,43.15,5,10/11/95,Brian Lara,West Indies
3473,42.87,5,10/13/95,Brian Lara,West Indies
3525,42.98,5,10/15/95,Brian Lara,West Indies
3694,44.5,6,10/16/95,Brian Lara,West Indies
3702,44.07,6,10/20/95,Brian Lara,West Indies
3745,44.58,6,02/16/96,Brian Lara,West Indies
3747,44.08,6,02/21/96,Brian Lara,West Indies
3755,43.66,6,02/29/96,Brian Lara,West Indies
3815,43.85,6,03/04/96,Brian Lara,West Indies
3926,44.61,7,03/11/96,Brian Lara,West Indies
3971,44.61,7,03/14/96,Brian Lara,West Indies
3983,44.25,7,03/26/96,Brian Lara,West Indies
3994,43.89,7,03/29/96,Brian Lara,West Indies
4140,45.49,8,03/30/96,Brian Lara,West Indies
4157,45.18,8,04/03/96,Brian Lara,West Indies
4261,45.81,9,04/06/96,Brian Lara,West Indies
4332,46.08,9,04/13/96,Brian Lara,West Indies
4337,45.65,9,12/06/96,Brian Lara,West Indies
4363,45.44,9,12/08/96,Brian Lara,West Indies
4394,45.77,9,12/17/96,Brian Lara,West Indies
4442,45.79,9,01/03/97,Brian Lara,West Indies
4544,46.36,10,01/05/97,Brian Lara,West Indies
4647,47.41,11,01/10/97,Brian Lara,West Indies
4737,47.84,11,01/12/97,Brian Lara,West Indies
4737,47.37,11,01/18/97,Brian Lara,West Indies
4756,47.08,11,01/20/97,Brian Lara,West Indies
4781,47.33,11,04/26/97,Brian Lara,West Indies
4781,46.87,11,04/27/97,Brian Lara,West Indies
4814,46.73,11,04/30/97,Brian Lara,West Indies
4814,46.73,11,05/03/97,Brian Lara,West Indies
4881,46.93,11,06/06/97,Brian Lara,West Indies
4961,47.24,11,11/01/97,Brian Lara,West Indies
5029,47.44,11,11/03/97,Brian Lara,West Indies
5036,47.06,11,11/04/97,Brian Lara,West Indies
5124,47.44,11,12/12/97,Brian Lara,West Indies
5124,47,11,12/13/97,Brian Lara,West Indies
5147,46.79,11,12/16/97,Brian Lara,West Indies
5149,46.38,11,12/19/97,Brian Lara,West Indies
5259,46.95,12,03/29/98,Brian Lara,West Indies
5283,46.75,12,04/01/98,Brian Lara,West Indies
5304,46.52,12,04/04/98,Brian Lara,West Indies
5355,46.56,12,04/05/98,Brian Lara,West Indies
5448,46.96,12,04/08/98,Brian Lara,West Indies
5464,46.7,12,10/29/98,Brian Lara,West Indies
5524,47.21,12,10/31/98,Brian Lara,West Indies
5535,46.9,12,11/01/98,Brian Lara,West Indies
5535,46.51,12,01/22/99,Brian Lara,West Indies
5538,46.15,12,01/24/99,Brian Lara,West Indies
5570,46.03,12,01/27/99,Brian Lara,West Indies
5579,45.72,12,02/07/99,Brian Lara,West Indies
5595,45.48,12,04/11/99,Brian Lara,West Indies
5604,45.19,12,04/14/99,Brian Lara,West Indies
5622,45.33,12,04/17/99,Brian Lara,West Indies
5628,45.02,12,04/18/99,Brian Lara,West Indies
5639,44.75,12,05/16/99,Brian Lara,West Indies
5664,44.59,12,05/21/99,Brian Lara,West Indies
5700,44.53,12,05/24/99,Brian Lara,West Indies
5725,44.72,12,05/27/99,Brian Lara,West Indies
5734,44.44,12,05/30/99,Brian Lara,West Indies
5782,44.47,12,09/02/99,Brian Lara,West Indies
5842,44.59,12,09/05/99,Brian Lara,West Indies
5842,44.59,12,09/07/99,Brian Lara,West Indies
5860,44.39,12,09/08/99,Brian Lara,West Indies
5862,44.07,12,09/11/99,Brian Lara,West Indies
5896,44,12,09/12/99,Brian Lara,West Indies
5922,43.86,12,09/14/99,Brian Lara,West Indies
5942,43.69,12,09/16/99,Brian Lara,West Indies
5968,43.56,12,09/18/99,Brian Lara,West Indies
5980,43.33,12,09/19/99,Brian Lara,West Indies
5982,43.03,12,10/08/99,Brian Lara,West Indies
6099,43.56,13,10/09/99,Brian Lara,West Indies
6099,43.25,13,10/13/99,Brian Lara,West Indies
6107,43,13,10/14/99,Brian Lara,West Indies
6136,42.9,13,10/17/99,Brian Lara,West Indies
6166,42.81,13,10/19/99,Brian Lara,West Indies
6242,43.04,13,01/02/00,Brian Lara,West Indies
6244,42.76,13,01/04/00,Brian Lara,West Indies
6274,42.68,13,01/06/00,Brian Lara,West Indies
6279,42.42,13,01/08/00,Brian Lara,West Indies
6316,42.38,13,01/11/00,Brian Lara,West Indies
6376,42.5,13,07/06/00,Brian Lara,West Indies
6376,42.5,13,07/09/00,Brian Lara,West Indies
6379,42.24,13,07/11/00,Brian Lara,West Indies
6433,42.32,13,07/15/00,Brian Lara,West Indies
6520,42.61,13,07/16/00,Brian Lara,West Indies
6525,42.37,13,10/04/00,Brian Lara,West Indies
6553,42.27,13,01/11/01,Brian Lara,West Indies
6574,42.14,13,01/13/01,Brian Lara,West Indies
6593,41.99,13,01/14/01,Brian Lara,West Indies
6709,42.73,14,01/17/01,Brian Lara,West Indies
6709,42.46,14,01/23/01,Brian Lara,West Indies
6779,42.63,14,01/25/01,Brian Lara,West Indies
6779,42.36,14,01/26/01,Brian Lara,West Indies
6862,42.88,14,02/02/01,Brian Lara,West Indies
6897,42.83,14,02/07/01,Brian Lara,West Indies
6897,42.57,14,02/09/01,Brian Lara,West Indies
6951,42.64,14,04/28/01,Brian Lara,West Indies
6964,42.46,14,05/02/01,Brian Lara,West Indies
6995,42.39,14,05/05/01,Brian Lara,West Indies
7020,42.28,14,05/06/01,Brian Lara,West Indies
7112,42.58,14,05/09/01,Brian Lara,West Indies
7153,42.57,14,05/12/01,Brian Lara,West Indies
7171,42.43,14,05/16/01,Brian Lara,West Indies
7173,42.19,14,12/09/01,Brian Lara,West Indies
7233,42.29,14,12/11/01,Brian Lara,West Indies
7257,42.43,14,12/15/01,Brian Lara,West Indies
7262,42.22,14,05/29/02,Brian Lara,West Indies
7266,42.24,14,06/01/02,Brian Lara,West Indies
7302,42.2,14,06/02/02,Brian Lara,West Indies
7302,42.2,14,06/05/02,Brian Lara,West Indies
7311,42.26,14,06/08/02,Brian Lara,West Indies
7370,42.6,14,06/09/02,Brian Lara,West Indies
7370,42.35,14,06/12/02,Brian Lara,West Indies
7417,42.38,14,06/16/02,Brian Lara,West Indies
7438,42.26,14,09/13/02,Brian Lara,West Indies
7549,42.64,15,09/17/02,Brian Lara,West Indies
7665,43.06,16,02/09/03,Brian Lara,West Indies
7667,42.83,16,02/13/03,Brian Lara,West Indies
7713,42.85,16,02/18/03,Brian Lara,West Indies
7786,43.01,16,02/23/03,Brian Lara,West Indies
7787,42.78,16,02/28/03,Brian Lara,West Indies
7797,42.6,16,03/04/03,Brian Lara,West Indies
7820,42.5,16,05/17/03,Brian Lara,West Indies
7825,42.29,16,05/18/03,Brian Lara,West Indies
7829,42.09,16,05/21/03,Brian Lara,West Indies
7869,42.08,16,05/24/03,Brian Lara,West Indies
7949,42.28,16,05/25/03,Brian Lara,West Indies
7964,42.13,16,05/30/03,Brian Lara,West Indies
8039,42.53,16,06/01/03,Brian Lara,West Indies
8103,42.87,16,06/07/03,Brian Lara,West Indies
8219,43.25,17,06/08/03,Brian Lara,West Indies
8233,43.1,17,06/11/03,Brian Lara,West Indies
8346,43.46,18,11/22/03,Brian Lara,West Indies
8348,43.25,18,11/23/03,Brian Lara,West Indies
8382,43.2,18,11/26/03,Brian Lara,West Indies
8396,43.05,18,11/29/03,Brian Lara,West Indies
8437,43.04,18,11/30/03,Brian Lara,West Indies
8439,42.83,18,01/25/04,Brian Lara,West Indies
8448,42.66,18,01/28/04,Brian Lara,West Indies
8463,42.52,18,01/30/04,Brian Lara,West Indies
8522,42.82,18,02/01/04,Brian Lara,West Indies
8533,42.66,18,02/04/04,Brian Lara,West Indies
8533,42.66,18,04/24/04,Brian Lara,West Indies
8570,42.63,18,05/01/04,Brian Lara,West Indies
8627,42.7,18,05/02/04,Brian Lara,West Indies
8635,42.53,18,05/05/04,Brian Lara,West Indies
8671,42.5,18,06/26/04,Brian Lara,West Indies
8703,42.66,18,06/27/04,Brian Lara,West Indies
8709,42.48,18,07/01/04,Brian Lara,West Indies
8767,42.55,18,07/03/04,Brian Lara,West Indies
8777,42.4,18,07/06/04,Brian Lara,West Indies
8777,42.4,18,07/08/04,Brian Lara,West Indies
8807,42.34,18,07/10/04,Brian Lara,West Indies
8827,42.23,18,09/15/04,Brian Lara,West Indies
8876,42.26,18,09/18/04,Brian Lara,West Indies
8907,42.41,18,09/22/04,Brian Lara,West Indies
8921,42.27,18,09/25/04,Brian Lara,West Indies
8973,42.32,18,01/10/05,Brian Lara,West Indies
9031,42.39,18,01/14/05,Brian Lara,West Indies
9070,42.38,18,01/19/05,Brian Lara,West Indies
9076,42.21,18,01/21/05,Brian Lara,West Indies
9105,42.15,18,01/26/05,Brian Lara,West Indies
9261,42.67,19,01/28/05,Brian Lara,West Indies
9280,42.56,19,02/01/05,Brian Lara,West Indies
9288,42.41,19,05/07/05,Brian Lara,West Indies
9288,42.21,19,05/08/05,Brian Lara,West Indies
9320,42.17,19,05/11/05,Brian Lara,West Indies
9342,42.08,19,05/14/05,Brian Lara,West Indies
9354,41.94,19,05/15/05,Brian Lara,West Indies
9354,41.75,19,10/05/05,Brian Lara,West Indies
9359,41.59,19,10/07/05,Brian Lara,West Indies
9359,41.41,19,10/09/05,Brian Lara,West Indies
